Source;Target;verbindungenProTag;relativeAnzahlVerspaeteteAbfahrt;relativeAnzahlVerspaeteteAnkunft;durchschnittlicheAbfahrtsverspaetung;durchschnittlicheAnkunftsverspaetung;durchschnittlicheAbfahrtsverspaetungNurVerspaetete;durchschnittlicheAnkunftsverspaetungNurVerspaetete
1479;1478;31;0.6774193548387096;0.7419354838709677;57;58;85;78
1479;1480;31;0.5483870967741935;0.7096774193548387;27;32;50;46
1480;1479;31;0.6774193548387096;0.4838709677419355;62;41;91;84
1480;1481;30;0.5333333333333333;0.1;32;1;60;19
1480;1492;1;0.0;0.0;0;0;0;0
1481;1442;18;0.7222222222222222;0.4444444444444444;55;34;77;77
1481;1480;30;0.8;0.6;92;59;116;99
1481;1492;17;0.47058823529411764;0.058823529411764705;35;0;76;5
1482;1483;31;0.5806451612903226;0.7096774193548387;34;47;59;67
1482;1500;14;0.21428571428571427;0.2857142857142857;11;12;52;44
1482;1501;17;0.7058823529411765;0.7647058823529411;32;43;46;56
1483;1482;31;0.5483870967741935;0.9032258064516129;42;52;77;58
1483;1484;31;0.8709677419354839;0.7741935483870968;73;53;84;69
1484;1483;31;0.6774193548387096;0.22580645161290322;47;9;69;43
1484;1485;31;0.8709677419354839;0.4838709677419355;79;32;91;66
1485;41;31;0.41935483870967744;0.0967741935483871;24;2;57;26
1485;1484;31;0.967741935483871;0.5483870967741935;158;54;163;99
1486;1457;23;0.6956521739130435;0.5217391304347826;78;42;112;81
1486;1487;22;0.2727272727272727;0.2727272727272727;31;18;116;66
1487;1486;23;0.6956521739130435;0.21739130434782608;68;18;97;86
1487;1488;22;0.13636363636363635;0.13636363636363635;11;10;86;73
1488;1457;6;0.8333333333333334;0.8333333333333334;116;132;139;159
1488;1487;23;0.782608695652174;0.6956521739130435;76;66;97;96
1488;1489;27;0.6296296296296297;0.5555555555555556;65;43;103;78
1489;1488;29;0.6896551724137931;0.8620689655172413;99;126;143;146
1489;1490;19;0.631578947368421;0.7368421052631579;59;71;93;97
1489;1491;6;0.6666666666666666;0.6666666666666666;49;66;73;100
1490;1489;21;0.6666666666666666;0.47619047619047616;65;39;97;82
1490;1491;19;0.6842105263157895;0.42105263157894735;94;43;138;103
1491;1489;6;0.8333333333333334;0.8333333333333334;186;148;223;178
1491;1490;21;0.7142857142857143;0.9047619047619048;58;99;81;109
1491;1492;25;0.64;0.8;83;98;130;123
1492;1442;7;0.5714285714285714;0.42857142857142855;91;82;160;193
1492;1481;18;0.8888888888888888;0.5555555555555556;90;70;101;126
1492;1491;27;0.7777777777777778;0.7407407407407407;95;75;122;102
1493;1494;19;0.7894736842105263;0.0;43;0;54;0
1494;1493;18;0.3888888888888889;0.2777777777777778;11;16;28;59
1494;1495;19;0.8947368421052632;0.47368421052631576;64;18;72;38
1495;1494;18;0.3333333333333333;0.2222222222222222;17;10;52;47
1495;1496;19;0.7368421052631579;0.3684210526315789;53;12;72;34
1496;1495;18;0.5;0.3333333333333333;42;23;84;70
1496;1497;19;0.3684210526315789;0.42105263157894735;11;18;30;42
1497;1496;18;0.5;0.2777777777777778;44;12;88;44
1497;1498;19;0.3157894736842105;0.15789473684210525;17;6;56;41
1498;1497;18;0.6111111111111112;0.3888888888888889;53;30;88;77
1498;1499;19;0.42105263157894735;0.15789473684210525;22;5;53;32
1499;42;19;0.42105263157894735;0.3684210526315789;40;25;95;68
1499;1498;18;0.9444444444444444;0.16666666666666666;173;7;183;42
1500;42;31;0.7419354838709677;0.5161290322580645;71;37;96;73
1500;1482;12;0.9166666666666666;0.8333333333333334;102;72;111;86
1500;1501;18;0.9444444444444444;0.3888888888888889;45;7;48;18
1501;1482;18;0.6666666666666666;0.0;21;0;32;0
1501;1500;17;0.5882352941176471;0.5294117647058824;32;27;55;51
1502;1456;13;0.9230769230769231;0.0;126;0;136;0
1502;1503;14;0.9285714285714286;0.0;289;0;311;0
1503;1502;13;0.9230769230769231;0.0;264;0;286;0
1503;1504;14;0.9285714285714286;0.0;122;0;131;0
1504;1458;1;0.0;0.0;0;0;0;0
1504;1503;13;0.3076923076923077;0.46153846153846156;6;49;21;107
1504;1505;14;0.21428571428571427;0.5714285714285714;1;26;5;47
1504;1511;1;0.0;0.0;0;0;0;0
1504;1535;18;0.2777777777777778;0.0;6;0;24;0
1505;1504;13;0.46153846153846156;0.38461538461538464;46;39;100;102
1505;1506;14;0.42857142857142855;0.07142857142857142;37;1;87;26
1506;1505;13;0.38461538461538464;0.23076923076923078;35;29;91;127
1506;1507;14;0.6428571428571429;0.35714285714285715;67;27;104;77
1507;1506;13;0.46153846153846156;0.38461538461538464;63;41;137;107
1507;1508;14;0.35714285714285715;0.42857142857142855;48;37;135;88
1508;1507;13;0.8461538461538461;0.38461538461538464;92;48;108;126
1508;1509;14;0.8571428571428571;0.35714285714285715;66;24;77;69
1509;1508;13;0.5384615384615384;0.46153846153846156;70;65;131;141
1509;1510;14;0.5;0.2857142857142857;62;17;125;62
1510;1509;13;0.6153846153846154;0.5384615384615384;96;61;156;113
1510;1511;14;0.8571428571428571;0.5714285714285714;191;60;223;105
1511;1504;1;0.0;0.0;0;0;0;0
1511;1510;13;0.46153846153846156;0.38461538461538464;69;76;150;199
1511;1512;14;0.7857142857142857;0.7142857142857143;106;129;135;181
1511;1513;2;0.0;0.5;0;148;0;297
1512;1511;13;0.5384615384615384;0.3076923076923077;78;57;145;187
1512;1513;5;0.8;0.6;225;78;282;130
1512;1537;9;0.4444444444444444;0.2222222222222222;53;23;121;103
1513;1511;2;0.0;0.0;0;0;0;0
1513;1512;5;0.6;0.2;90;29;151;149
1513;1514;6;0.6666666666666666;0.5;164;112;246;224
1513;1519;8;0.625;0.25;58;5;94;22
1513;1537;8;0.375;0.25;50;40;133;160
1514;1513;1;0.0;0.0;0;0;0;0
1514;1515;13;0.9230769230769231;0.6153846153846154;374;99;406;161
1514;1518;1;0.0;0.0;0;0;0;0
1514;1519;13;0.9230769230769231;0.07692307692307693;95;3;103;42
1515;1514;13;0.38461538461538464;0.3076923076923077;37;16;97;54
1515;1516;13;0.6923076923076923;0.6153846153846154;119;100;172;164
1516;1515;13;0.6153846153846154;0.3076923076923077;68;44;111;145
1516;1517;5;0.8;0.8;196;142;245;177
1516;1536;8;0.625;0.0;65;0;104;0
1517;1516;5;0.8;0.8;155;136;194;170
1517;1518;13;0.6923076923076923;0.3076923076923077;87;63;126;206
1517;1536;8;0.125;0.5;35;32;286;64
1518;1514;1;0.0;0.0;0;0;0;0
1518;1517;13;0.8461538461538461;0.0;139;0;165;0
1519;1513;13;0.23076923076923078;0.15384615384615385;22;13;96;86
1519;1514;8;0.875;0.625;143;44;164;71
1520;1160;18;0.5555555555555556;0.3888888888888889;78;62;141;161
1520;1521;18;0.4444444444444444;0.4444444444444444;19;15;44;35
1521;1520;18;0.6666666666666666;0.16666666666666666;88;57;132;344
1521;1522;18;0.6666666666666666;0.16666666666666666;28;4;42;27
1522;1521;18;0.5;0.3333333333333333;79;66;159;198
1522;1523;18;0.5;0.4444444444444444;17;20;35;45
1523;1522;18;0.3333333333333333;0.4444444444444444;67;72;203;163
1523;1524;17;0.5294117647058824;0.47058823529411764;27;17;51;38
1523;1525;1;0.0;0.0;0;0;0;0
1524;1523;18;0.4444444444444444;0.16666666666666666;60;55;135;332
1524;1525;17;0.5882352941176471;0.35294117647058826;30;13;52;39
1525;1524;18;0.3333333333333333;0.2222222222222222;68;61;205;276
1525;1526;18;0.4444444444444444;0.16666666666666666;18;4;41;27
1526;1469;3;0.0;0.0;0;0;0;0
1526;1471;1;0.0;0.0;0;0;0;0
1526;1525;18;0.4444444444444444;0.3333333333333333;70;66;157;199
1526;1527;17;0.17647058823529413;0.0;14;0;80;0
1526;1529;1;0.0;0.0;0;0;0;0
1527;1526;21;0.6666666666666666;0.38095238095238093;94;78;141;205
1527;1528;17;0.7647058823529411;0.23529411764705882;82;16;108;68
1528;1527;21;0.6666666666666666;0.38095238095238093;106;60;159;159
1528;1529;17;0.8823529411764706;0.5294117647058824;93;36;105;68
1529;1471;1;0.0;0.0;0;0;0;0
1529;1528;18;0.5555555555555556;0.7222222222222222;81;95;147;132
1529;1530;17;0.7647058823529411;0.7647058823529411;52;70;68;91
1530;1469;17;0.5882352941176471;0.47058823529411764;79;27;135;58
1530;1528;3;0.6666666666666666;0.6666666666666666;91;73;137;110
1530;1529;18;0.7222222222222222;0.4444444444444444;99;70;137;158
1531;1438;15;0.13333333333333333;0.3333333333333333;10;13;77;40
1531;1532;15;0.4;0.13333333333333333;8;2;20;20
1532;1531;15;0.4;0.26666666666666666;28;13;71;49
1532;1533;15;0.4;0.06666666666666667;20;0;50;1
1533;1532;15;0.9333333333333333;0.0;234;0;251;0
1533;1534;15;0.9333333333333333;0.0;252;0;270;0
1534;1459;15;0.26666666666666666;0.13333333333333333;9;3;37;24
1534;1533;15;0.7333333333333333;0.5333333333333333;55;31;75;59
1535;1454;18;0.9444444444444444;0.05555555555555555;64;0;68;17
1535;1504;18;0.7777777777777778;0.2777777777777778;89;33;115;119
1536;1516;8;0.875;0.125;209;15;238;126
1536;1517;8;0.875;0.0;121;0;138;0
1537;1512;8;0.5;0.125;34;19;68;159
1537;1513;9;0.3333333333333333;0.2222222222222222;32;26;96;120
1538;119;6;0.6666666666666666;0.0;115;0;173;0
1538;1539;19;0.5789473684210527;0.8421052631578947;55;85;96;102
1538;1540;6;0.5;0.5;66;87;132;174
1538;1541;18;0.6111111111111112;0.0;43;0;71;0
1538;1544;17;0.0;0.058823529411764705;0;1;0;24
1538;1545;7;0.0;0.0;0;0;0;0
1539;1538;18;0.0;0.0;0;0;0;0
1539;1540;19;0.5789473684210527;0.47368421052631576;52;43;91;92
1540;1538;6;0.0;0.0;0;0;0;0
1540;1539;18;0.0;0.0;0;0;0;0
1541;119;1;0.0;0.0;0;0;0;0
1541;1538;18;0.9444444444444444;0.6111111111111112;119;70;127;115
1541;1542;17;0.8823529411764706;0.7058823529411765;128;65;145;93
1542;1541;18;0.8333333333333334;0.6666666666666666;90;74;109;111
1542;1543;17;0.7058823529411765;0.7058823529411765;68;56;97;79
1543;119;17;0.6470588235294118;0.6470588235294118;66;52;102;81
1543;1542;18;0.7222222222222222;0.5555555555555556;85;71;118;129
1544;1538;18;0.0;0.0;0;0;0;0
1544;1545;17;0.8235294117647058;0.0;2;0;3;0
1545;1538;6;0.0;0.0;0;0;0;0
1545;1544;18;0.0;0.0;0;0;0;0
1546;144;35;0.9428571428571428;0.9428571428571428;284;199;301;211
1546;145;43;0.7906976744186046;0.5116279069767442;168;110;212;216
1547;118;36;0.9166666666666666;0.9166666666666666;299;239;326;260
1547;144;43;0.813953488372093;0.813953488372093;190;155;234;191
1548;504;18;0.9444444444444444;0.6111111111111112;371;107;393;175
1548;1549;19;0.8947368421052632;0.8947368421052632;798;200;892;224
1549;1548;17;0.9411764705882353;0.0;532;0;565;0
1549;1550;19;0.8947368421052632;0.6842105263157895;637;149;712;218
1550;1548;1;0.0;0.0;0;0;0;0
1550;1549;17;0.9411764705882353;0.17647058823529413;694;16;737;93
1550;1551;19;0.8947368421052632;0.6842105263157895;476;149;532;218
1551;1550;18;0.9444444444444444;0.6666666666666666;877;122;929;183
1551;1552;19;0.8947368421052632;0.8947368421052632;315;200;352;224
1552;1551;18;0.7222222222222222;0.05555555555555555;147;0;204;4
1552;1553;19;0.5789473684210527;0.5789473684210527;96;120;166;207
1553;1552;18;0.0;0.0;0;0;0;0
1554;119;4;0.75;0.75;79;51;106;68
1554;120;36;0.9166666666666666;0.8333333333333334;303;247;331;297
1554;1555;38;0.7894736842105263;0.7105263157894737;152;126;193;178
1555;119;38;0.8157894736842105;0.8157894736842105;263;261;322;320
1555;1554;34;0.8823529411764706;0.7941176470588235;271;220;307;277
1556;119;36;0.9166666666666666;0.8611111111111112;265;214;289;248
1556;1557;43;0.7906976744186046;0.627906976744186;170;124;215;198
1557;1556;36;0.8611111111111112;0.8055555555555556;244;222;283;276
1557;1558;43;0.6511627906976745;0.627906976744186;112;109;172;175
1558;1557;36;0.9166666666666666;0.8611111111111112;327;257;356;298
1558;1559;43;0.7441860465116279;0.5813953488372093;146;91;197;156
1559;1558;34;0.8823529411764706;0.8235294117647058;291;252;330;306
1559;1560;43;0.813953488372093;0.7209302325581395;185;128;228;178
1560;1558;2;0.5;0.5;192;163;385;326
1560;1559;34;0.8235294117647058;0.7941176470588235;254;207;309;260
1560;1561;43;0.7674418604651163;0.6511627906976745;109;100;142;154
1561;118;43;0.813953488372093;0.6744186046511628;172;98;211;146
1561;1560;36;0.9166666666666666;0.75;259;190;282;254
1562;1563;58;0.29310344827586204;0.13793103448275862;56;26;192;195
1562;1564;8;0.375;0.0;102;0;273;0
1562;1565;10;0.9;0.0;100;0;111;0
1562;1574;14;0.8571428571428571;0.5714285714285714;106;73;123;128
1563;1562;57;0.9824561403508771;0.9824561403508771;224;166;228;169
1563;1564;58;0.9827586206896551;0.3275862068965517;125;68;127;209
1564;1562;11;0.9090909090909091;0.9090909090909091;222;202;244;223
1564;1563;57;0.9824561403508771;0.9824561403508771;234;211;239;215
1564;1565;66;0.9848484848484849;0.7575757575757576;139;97;141;128
1565;1562;7;0.8571428571428571;0.8571428571428571;306;277;357;323
1565;1564;68;0.9117647058823529;0.8676470588235294;117;106;128;123
1565;1566;76;0.9473684210526315;0.3815789473684211;114;78;121;205
1566;1565;75;0.9866666666666667;0.9866666666666667;209;157;212;159
1566;1567;76;0.9868421052631579;0.9473684210526315;158;119;160;126
1567;1566;75;0.9866666666666667;0.9866666666666667;201;135;203;137
1567;1568;76;0.9736842105263158;0.5657894736842105;148;89;152;157
1568;1567;75;0.9866666666666667;0.9333333333333333;153;168;155;180
1568;1569;76;0.9210526315789473;0.8947368421052632;128;125;139;139
1569;1568;75;0.9866666666666667;0.9866666666666667;166;104;168;106
1569;1570;76;0.9868421052631579;0.9605263157894737;200;143;202;149
1570;1569;75;0.9866666666666667;0.56;111;69;112;124
1570;1571;76;0.9868421052631579;0.9473684210526315;190;142;192;150
1571;1570;75;0.9866666666666667;0.7066666666666667;139;75;141;106
1571;1572;76;0.9736842105263158;0.9473684210526315;180;154;185;163
1571;1575;2;0.0;0.0;0;0;0;0
1572;1571;75;0.9866666666666667;0.4;95;54;97;136
1572;1573;154;0.9675324675324676;0.7922077922077922;165;118;170;149
1572;1575;77;0.961038961038961;0.5324675324675324;110;79;115;150
1573;1572;152;0.32894736842105265;0.0;48;0;147;0
1574;1562;14;0.8571428571428571;0.0;164;0;192;0
1575;1572;78;0.5128205128205128;0.6923076923076923;71;85;140;123
1575;1576;79;0.8227848101265823;0.5063291139240507;101;78;123;154
1576;1575;78;0.5128205128205128;0.3974358974358974;47;36;92;91
1576;1577;79;0.8481012658227848;0.6455696202531646;117;100;138;155
1577;1576;78;0.44871794871794873;0.2692307692307692;43;29;96;108
1577;1578;79;0.7848101265822784;0.46835443037974683;108;88;138;189
1578;1577;78;0.7692307692307693;0.5;67;44;87;88
1578;1579;40;0.4;0.425;68;70;170;166
1579;1578;39;0.07692307692307693;0.28205128205128205;5;9;70;32
1579;1580;39;0.8974358974358975;0.5128205128205128;104;76;116;148
1580;1579;38;0.23684210526315788;0.05263157894736842;8;4;37;81
1580;1581;35;0.9714285714285714;0.6;143;94;147;157
1581;1580;35;0.22857142857142856;0.0;10;0;47;0
1582;1248;37;0.8108108108108109;0.6486486486486487;124;99;154;153
1582;1583;37;0.7567567567567568;0.5945945945945946;54;39;71;66
1583;1582;37;0.6756756756756757;0.6216216216216216;107;90;159;146
1583;1584;37;0.6756756756756757;0.6486486486486487;47;45;70;70
1584;1583;37;0.6216216216216216;0.4594594594594595;98;74;158;161
1584;1585;37;0.6216216216216216;0.32432432432432434;69;19;111;59
1585;1584;37;0.8648648648648649;0.7837837837837838;132;121;152;154
1585;1586;37;0.7837837837837838;0.6756756756756757;89;72;114;107
1586;1585;37;0.972972972972973;0.8378378378378378;158;130;163;156
1586;1587;36;0.8055555555555556;0.6111111111111112;81;61;101;99
1587;1586;36;0.9444444444444444;0.9444444444444444;129;126;137;134
1587;1588;36;0.75;0.75;89;85;119;114
1588;1587;36;0.9444444444444444;0.8611111111111112;125;109;132;126
1588;1589;36;0.7222222222222222;0.7222222222222222;102;91;142;126
1589;593;36;0.7777777777777778;0.7222222222222222;105;95;135;132
1589;1588;36;0.9166666666666666;0.8888888888888888;119;105;130;118
1590;103;73;0.7534246575342466;0.7534246575342466;88;86;117;114
1590;593;73;0.4931506849315068;0.3424657534246575;49;42;100;123
1591;593;37;0.8378378378378378;0.8378378378378378;98;93;118;111
1591;1592;37;0.9459459459459459;0.9459459459459459;124;111;131;118
1592;1591;37;0.7297297297297297;0.4864864864864865;84;66;115;136
1592;1593;37;0.918918918918919;0.8918918918918919;120;93;130;104
1593;1592;37;0.7027027027027027;0.4864864864864865;83;65;119;135
1593;1594;36;0.9444444444444444;0.8055555555555556;119;86;127;106
1594;1593;36;0.75;0.6666666666666666;85;68;113;103
1594;1595;36;0.9444444444444444;0.75;114;78;121;104
1595;1594;36;0.8055555555555556;0.6111111111111112;89;63;111;103
1595;1596;36;0.9444444444444444;0.8611111111111112;124;97;132;113
1596;1595;36;0.9722222222222222;0.9166666666666666;111;96;114;105
1596;1597;36;0.9444444444444444;0.9166666666666666;130;118;138;128
1597;1596;36;0.9444444444444444;0.8888888888888888;104;75;110;84
1597;1598;36;0.9444444444444444;0.9166666666666666;139;122;148;133
1598;1597;36;0.8333333333333334;0.7777777777777778;63;60;76;78
1598;1599;36;0.5833333333333334;0.5555555555555556;72;70;124;126
1599;1598;36;0.5277777777777778;0.4166666666666667;48;40;92;97
1599;1600;36;0.8055555555555556;0.6111111111111112;98;82;122;134
1600;1599;36;0.3333333333333333;0.16666666666666666;38;31;116;186
1600;1601;36;0.8333333333333334;0.7777777777777778;120;99;144;127
1601;104;36;0.8055555555555556;0.7777777777777778;131;111;162;143
1601;1600;36;0.7777777777777778;0.4444444444444444;50;38;65;85
1602;33;19;0.5789473684210527;0.2631578947368421;40;25;69;98
1602;1603;20;0.4;0.4;59;45;149;114
1603;1602;19;0.9473684210526315;0.7368421052631579;82;35;87;48
1603;1604;20;0.95;0.4;119;61;125;154
1604;1603;19;0.9473684210526315;0.8421052631578947;79;47;83;56
1604;1605;20;0.4;0.3;56;44;140;147
1605;519;20;0.45;0.3;51;40;114;136
1605;1604;19;0.9473684210526315;0.7894736842105263;88;32;93;41
1606;40;20;0.75;0.25;51;30;68;120
1606;520;19;0.9473684210526315;0.21052631578947367;42;9;45;46
1607;37;20;0.95;0.95;82;64;87;68
1607;1322;19;0.8947368421052632;0.42105263157894735;49;29;55;69
1608;49;13;0.6153846153846154;0.3076923076923077;40;26;65;87
1608;1609;21;0.23809523809523808;0.047619047619047616;9;0;39;11
1608;1610;14;0.42857142857142855;0.42857142857142855;49;42;115;100
1608;1618;73;0.3972602739726027;0.6027397260273972;35;20;90;33
1608;1620;72;0.3888888888888889;0.3472222222222222;30;25;77;74
1609;1608;20;0.6;0.6;39;33;65;56
1609;1610;21;0.7619047619047619;0.9523809523809523;41;38;53;40
1610;97;14;0.7142857142857143;0.42857142857142855;75;33;105;78
1610;1608;13;0.9230769230769231;0.15384615384615385;57;7;62;46
1610;1609;20;0.55;0.25;37;16;68;65
1610;1611;21;0.6190476190476191;0.3333333333333333;43;11;69;33
1611;1610;20;0.95;0.05;86;4;91;87
1611;1612;21;0.9523809523809523;0.5714285714285714;239;37;251;65
1612;1611;20;0.5;0.15;30;13;61;90
1612;1613;21;0.47619047619047616;0.23809523809523808;31;17;66;75
1613;97;21;0.8571428571428571;0.2857142857142857;58;21;67;76
1613;1612;20;0.9;0.8;67;43;74;54
1614;49;34;0.9705882352941176;0.8235294117647058;134;76;139;92
1614;1615;35;0.8857142857142857;0.8;91;62;103;78
1614;1616;1;0.0;0.0;0;0;0;0
1615;1614;34;0.9705882352941176;0.9705882352941176;162;121;167;125
1615;1616;35;0.9428571428571428;0.8857142857142857;130;91;138;103
1616;1615;34;0.7058823529411765;0.5588235294117647;70;40;99;72
1616;1617;2;0.5;0.5;37;28;75;56
1616;1619;34;0.8823529411764706;0.6176470588235294;92;46;104;74
1617;1608;1;0.0;0.0;0;0;0;0
1617;1618;72;0.7638888888888888;0.6111111111111112;56;51;73;84
1617;1619;34;0.5;0.35294117647058826;33;22;67;62
1617;1621;42;0.6190476190476191;0.35714285714285715;48;30;77;85
1618;1608;72;0.9166666666666666;0.7638888888888888;83;53;91;69
1618;1617;73;0.5753424657534246;0.3698630136986301;49;33;86;90
1619;1616;34;0.9705882352941176;0.4411764705882353;92;28;94;65
1619;1617;34;0.9705882352941176;0.9705882352941176;262;200;269;206
1620;1608;73;0.1232876712328767;0.0;2;0;23;0
1621;1617;40;0.7;0.975;63;166;90;170
1621;1622;42;0.9761904761904762;0.9523809523809523;163;85;167;90
1622;53;42;0.8571428571428571;0.6904761904761905;69;51;81;74
1622;1621;40;0.95;0.7;47;32;50;45
1623;1624;22;0.22727272727272727;0.0;16;0;73;0
1623;1638;18;0.8333333333333334;0.3888888888888889;80;24;96;61
1623;1649;17;0.8235294117647058;0.7058823529411765;108;60;131;85
1624;1623;22;0.9545454545454546;0.5454545454545454;78;45;82;83
1624;1625;41;0.7317073170731707;0.21951219512195122;36;11;49;54
1624;1638;17;0.5882352941176471;0.29411764705882354;27;12;47;42
1625;330;17;0.47058823529411764;0.9411764705882353;25;85;53;91
1625;1624;40;0.625;0.5;39;34;63;68
1625;1626;45;0.24444444444444444;0.4888888888888889;20;37;83;75
1626;1625;45;0.37777777777777777;0.26666666666666666;26;23;70;87
1626;1627;45;0.5111111111111111;0.4;42;26;83;65
1627;330;9;0.2222222222222222;0.1111111111111111;37;32;168;291
1627;1626;45;0.4444444444444444;0.044444444444444446;37;2;84;51
1627;1628;79;0.34177215189873417;0.27848101265822783;20;15;59;55
1627;1636;4;0.0;0.0;0;0;0;0
1627;1637;39;0.28205128205128205;0.02564102564102564;10;0;38;10
1628;1627;80;0.8;0.425;28;10;35;24
1628;1629;79;0.6962025316455697;0.21518987341772153;29;13;42;63
1629;1628;80;0.975;0.925;53;46;54;50
1629;1630;79;0.5822784810126582;0.08860759493670886;23;7;41;83
1630;330;79;0.5949367088607594;0.6835443037974683;23;32;38;47
1630;1629;79;0.9746835443037974;0.25316455696202533;45;5;46;20
1631;1632;39;0.1794871794871795;0.0;1;0;9;0
1631;1633;16;0.0;0.125;0;1;0;13
1631;1648;16;0.0625;0.0625;2;6;38;105
1632;1631;39;0.9743589743589743;0.02564102564102564;57;1;59;46
1632;1633;39;0.9743589743589743;0.38461538461538464;95;11;98;29
1633;1631;16;0.9375;0.375;25;15;26;40
1633;1632;39;0.02564102564102564;0.02564102564102564;0;0;25;11
1633;1634;59;0.23728813559322035;0.01694915254237288;3;0;14;27
1634;330;16;0.0;0.125;0;1;0;10
1634;1633;59;0.2033898305084746;0.11864406779661017;6;2;30;23
1634;1635;39;0.02564102564102564;0.0;0;0;20;0
1634;1636;4;0.0;0.0;0;0;0;0
1635;1634;39;0.9487179487179487;0.5384615384615384;64;23;68;43
1635;1636;39;0.717948717948718;0.02564102564102564;8;0;11;1
1636;1627;4;0.75;0.75;47;25;63;33
1636;1634;4;0.75;0.25;51;3;68;13
1636;1635;39;0.7435897435897436;0.1794871794871795;26;5;35;32
1636;1637;39;0.9743589743589743;0.9230769230769231;75;47;77;51
1637;1627;39;0.1794871794871795;0.23076923076923078;4;5;27;22
1637;1636;39;0.20512820512820512;0.02564102564102564;9;0;44;4
1638;1623;17;0.9411764705882353;0.35294117647058826;167;18;177;51
1638;1624;18;0.8333333333333334;0.8333333333333334;111;74;134;89
1639;653;20;0.9;0.35;63;16;70;46
1639;1640;21;0.9523809523809523;0.9047619047619048;96;32;100;36
1640;7;11;0.0;0.8181818181818182;0;17;0;21
1640;653;13;0.15384615384615385;0.23076923076923078;2;15;15;69
1640;1639;20;0.55;0.2;27;10;49;52
1640;1641;21;0.7619047619047619;0.6190476190476191;46;39;61;63
1640;1643;1;0.0;0.0;0;0;0;0
1641;1640;20;0.95;0.65;137;24;144;37
1641;1642;21;0.7142857142857143;0.5714285714285714;51;34;72;60
1642;1641;20;0.85;0.7;39;28;46;40
